library char
50.2820; 36.6026; 8.0367;
50.2119; 36.7148; 8.0319;
49.8287; 36.0958; 8.0734;
49.9853; 36.6075; 8.1444;
60.5158; 41.4747; 9.9772;
60.1697; 41.4783; 9.9467;
60.5472; 41.4648; 10.1821;
60.0692; 41.4405; 10.4172;
60.2539; 41.4724; 9.9305;
sample
16.8949; 7.0647; 2.7721;
16.8455; 7.0618; 2.7694;
16.9066; 7.1487; 2.7825;
16.8321; 7.1244; 2.7670;
17.1278; 7.1232; 2.7674;
31.9232; 14.2806; 5.5652;
34.7749; 14.2983; 5.5713;
35.4037; 14.1920; 5.5709;
34.6884; 14.2840; 5.5638;
35.2138; 14.3442; 5.5930;
47.8308; 19.5476; 8.0792;
49.5369; 19.5387; 8.0839;
49.8800; 19.5102; 8.0886;
49.6161; 19.4692; 8.0729;
49.8913; 19.4913; 8.0859;
62.8929; 27.7789; 12.3692;
67.6037; 27.6954; 12.3513;
67.0149; 27.7641; 12.3010;
67.3125; 27.6643; 12.2946;
67.4432; 27.5863; 12.2807;
82.7906; 29.0649; 14.9535;
82.5568; 29.1599; 14.9528;
82.7789; 29.1671; 14.9214;
82.5700; 29.1202; 14.9539;
81.6144; 29.1968; 14.9539;
94.3168; 29.4072; 17.6932;
93.2179; 29.3324; 17.5746;
93.3424; 29.4724; 17.4903;
93.8749; 29.3077; 17.5262;
71.7649; 29.4151; 17.5388;
109.4768; 29.4383; 19.7675;
108.8426; 29.4618; 19.7833;
108.4487; 29.1734; 19.8983;
107.9288; 29.1869; 19.7620;
109.1371; 29.3284; 19.7771;
126.3619; 36.4801; 22.3597;
92.0407; 35.7854; 22.4617;
126.8224; 36.3569; 22.1804;
125.1358; 36.4185; 22.0292;
125.8709; 36.3785; 22.3791;
20.9588; 7.1291; 2.7781;
19.4432; 7.1098; 2.7762;
19.4296; 7.0875; 2.7781;
19.4810; 7.0778; 2.7765;
19.4206; 7.0897; 2.7741;
33.4143; 14.2740; 5.5884;
41.2441; 14.2762; 5.5884;
41.6115; 14.2920; 5.5872;
41.2400; 14.2754; 6.3621;
41.5402; 14.2870; 5.5831;
61.1634; 19.5571; 8.1423;
58.9295; 19.5091; 8.1250;
59.1167; 19.5102; 8.1157;
59.8969; 19.4590; 8.1220;
59.5493; 19.5835; 8.0826;
72.7966; 27.7530; 12.3900;
80.4089; 27.6754; 12.3453;
81.7759; 27.7840; 12.3779;
79.6026; 27.7839; 12.3443;
81.0516; 27.7783; 12.3459;
97.8441; 29.3046; 15.0141;
99.4687; 29.1854; 14.9640;
95.7911; 29.2744; 14.9488;
97.9784; 29.2074; 14.9095;
99.3785; 29.2370; 15.0157;
110.0304; 29.3059; 17.5871;
109.5177; 29.4354; 17.4842;
109.1428; 29.5713; 17.5927;
108.8345; 29.4949; 17.6088;
110.2576; 29.5405; 17.5700;
128.3461; 29.3787; 19.7987;
126.5291; 29.2833; 19.8776;
128.2767; 29.1703; 19.9301;
128.3336; 29.2598; 19.9394;
126.6532; 29.2512; 19.8505;
149.6758; 36.5676; 22.5245;
149.6437; 36.6361; 22.3511;
150.1396; 36.7922; 22.6387;
147.3763; 36.5549; 22.8699;
148.7608; 36.7282; 22.0216;
20.1442; 7.1351; 2.7794;
20.1696; 7.1307; 2.7884;
20.1551; 7.1422; 2.7824;
20.1777; 7.1072; 2.7807;
20.1581; 7.0779; 2.7870;
42.3459; 14.3208; 5.5919;
41.6619; 14.3443; 5.6086;
42.4132; 14.4521; 5.5881;
42.3432; 14.3084; 5.5955;
41.9051; 14.3316; 5.6080;
61.5464; 19.6162; 8.1088;
61.1105; 19.5031; 8.1143;
60.5818; 19.5077; 8.1113;
61.7210; 19.4969; 8.1088;
61.8491; 19.4988; 8.1051;
73.4956; 27.8085; 12.3697;
82.5308; 27.8694; 12.3514;
81.1896; 27.7736; 12.4054;
81.2170; 27.5576; 12.3934;
81.0852; 27.7970; 12.3461;
98.8680; 29.1667; 14.8913;
100.8854; 29.0601; 15.0263;
100.8729; 29.2429; 15.0151;
100.7093; 29.1068; 15.0205;
100.5855; 29.1702; 15.0269;
113.0558; 29.4147; 17.7105;
113.9682; 29.4672; 17.5538;
112.7182; 29.3178; 17.5426;
113.3078; 29.2744; 17.6306;
114.4906; 29.3779; 17.6561;
132.7323; 29.2953; 19.8600;
132.3096; 29.1257; 19.9055;
131.3758; 29.3320; 20.0024;
132.5821; 29.2646; 19.9794;
131.9033; 29.1977; 20.1774;
152.8924; 36.6363; 22.7575;
153.2026; 36.7226; 22.2634;
152.7482; 36.2821; 22.6260;
152.9313; 36.5850; 22.5080;
111.4189; 35.5682; 22.4852;
19.7048; 7.1755; 2.8284;
20.1924; 7.0564; 2.7721;
20.0287; 7.0729; 2.7718;
20.0082; 7.1216; 2.7810;
20.2284; 7.1314; 2.7686;
42.6010; 14.2866; 5.5646;
41.9993; 14.2364; 5.5856;
41.8802; 14.3735; 5.5980;
41.6782; 14.3132; 5.5728;
42.2633; 14.2361; 5.5889;
59.3629; 19.5403; 8.0971;
61.2357; 19.5069; 8.1432;
59.9330; 19.5943; 8.1040;
59.6453; 19.4981; 8.1095;
60.8589; 19.4890; 8.1115;
72.4430; 27.7169; 12.3814;
81.0407; 27.8491; 12.2903;
80.6315; 27.7668; 12.2957;
82.1944; 27.8223; 12.2643;
82.2976; 27.6178; 12.3199;
100.6892; 29.0767; 15.0482;
97.5717; 29.2674; 14.8380;
100.2566; 29.2162; 15.0268;
98.6666; 29.0317; 15.0078;
98.5783; 29.0862; 15.0236;
114.6383; 29.3095; 17.6088;
112.9530; 29.2680; 17.4348;
114.6307; 29.3597; 17.5245;
114.0776; 29.4163; 17.7330;
115.0259; 29.4494; 17.7524;
130.5009; 29.3918; 20.1759;
133.3082; 27.9366; 19.9366;
133.0544; 29.3110; 19.8763;
133.3983; 29.0697; 19.7728;
132.0732; 29.3473; 19.8315;
151.7279; 36.6203; 22.5205;
154.8111; 36.4527; 22.9549;
154.5830; 36.4778; 22.3669;
154.4387; 36.6334; 22.8357;
153.2840; 36.4864; 22.6123;
17.7173; 7.2642; 1.8873;
16.8091; 7.2814; 1.8907;
16.8052; 7.2607; 1.8863;
16.8006; 7.2643; 1.8868;
16.8106; 7.2814; 1.8870;
34.7724; 14.2198; 3.3608;
34.6015; 14.2217; 3.3631;
34.7375; 14.1539; 3.3536;
34.7897; 14.2966; 3.3805;
34.6918; 14.2233; 3.3482;
49.7368; 17.5195; 4.6382;
49.3586; 17.5117; 4.5458;
49.5003; 17.4690; 4.5392;
49.5860; 17.5034; 4.5456;
49.0629; 17.5390; 4.5515;
66.0237; 25.8655; 7.3018;
65.6480; 25.9387; 7.3793;
66.8712; 25.9180; 7.3760;
66.1388; 25.8002; 7.2856;
66.7312; 25.9377; 7.2903;
80.5839; 26.3298; 8.1424;
81.5002; 26.2855; 8.2003;
80.8702; 26.2488; 8.1668;
80.2536; 26.3038; 8.0983;
81.9515; 26.3076; 8.4110;
91.7374; 26.3310; 8.8294;
91.5215; 26.0266; 9.0720;
91.5747; 26.2529; 8.8801;
91.8126; 26.3789; 8.9216;
91.6947; 26.2821; 8.8914;
106.3378; 26.1001; 10.0224;
106.5404; 26.1194; 9.6998;
106.1698; 26.1355; 9.7525;
106.2552; 26.1195; 9.6378;
105.9586; 26.1266; 9.7583;
121.5722; 33.8787; 11.4380;
122.0512; 33.7693; 11.6736;
121.7877; 33.9019; 11.3802;
120.7085; 33.9183; 11.6917;
122.1083; 33.4378; 11.7406;
19.4407; 7.2576; 1.9128;
19.4259; 7.2629; 1.9216;
19.4003; 7.2678; 1.9193;
19.4172; 7.2628; 1.9088;
19.3988; 7.2183; 1.9133;
40.3907; 14.2184; 3.3863;
40.6907; 14.2490; 3.4192;
41.0808; 14.2733; 3.4366;
41.4782; 14.1738; 3.3796;
41.3481; 14.2546; 3.4232;
58.5789; 17.5039; 4.6267;
58.2421; 17.5357; 4.5866;
58.7548; 17.4892; 4.5801;
58.1263; 17.4977; 4.5991;
57.7006; 17.4765; 4.7247;
77.5094; 25.7104; 7.4585;
77.4501; 25.7992; 7.4599;
79.3340; 25.8674; 7.3135;
76.8206; 25.8485; 7.3319;
76.2439; 25.8566; 7.3278;
95.1379; 26.3912; 8.2603;
94.0901; 26.2461; 8.4789;
89.8084; 26.3223; 8.2604;
95.3980; 26.3787; 8.1735;
96.4305; 26.4360; 8.2687;
106.7232; 26.2799; 9.1300;
106.7838; 26.3335; 8.9140;
106.9465; 26.3015; 9.1162;
106.8235; 26.2877; 8.9935;
106.6923; 26.3027; 9.0697;
123.4618; 26.0732; 10.1321;
123.1519; 26.0437; 9.7440;
123.8060; 26.0673; 9.7885;
124.0995; 26.1253; 10.1952;
123.9581; 26.1638; 9.6859;
139.4475; 33.7116; 11.6445;
140.2181; 33.7196; 11.6761;
140.0688; 33.8072; 11.5031;
139.8640; 33.8107; 11.7670;
139.7955; 33.8142; 11.8739;
20.1741; 7.2677; 1.9112;
20.1631; 7.2479; 1.9146;
20.1576; 7.2448; 1.9159;
20.0519; 7.2473; 1.9123;
20.1915; 7.2062; 1.9164;
42.0678; 14.2118; 3.3941;
43.0836; 14.2370; 3.4204;
42.5059; 14.2198; 3.4019;
42.1376; 14.2366; 3.4498;
42.1775; 14.2296; 3.4375;
60.6795; 17.5476; 4.6083;
60.4042; 17.5117; 4.6144;
60.7922; 17.5511; 4.6195;
60.1354; 17.5119; 4.6017;
60.4695; 17.5033; 4.5959;
79.6958; 25.8396; 7.4680;
78.9440; 25.8791; 7.3446;
80.2681; 25.8241; 7.4098;
79.6756; 25.8090; 7.4824;
80.6243; 25.9060; 7.4674;
96.7115; 26.3661; 8.2693;
96.7025; 26.2117; 8.2754;
97.7143; 26.3083; 8.2724;
96.7625; 26.3445; 8.4724;
95.7896; 26.2860; 8.2931;
110.6711; 26.2828; 9.0989;
110.2663; 26.2805; 8.9309;
110.2810; 26.3348; 9.0745;
110.3121; 26.3760; 9.0958;
110.1628; 26.2561; 8.9484;
127.7375; 26.0508; 9.6234;
127.4567; 26.1604; 9.7699;
127.8807; 26.0244; 10.0421;
127.5536; 26.0414; 9.7138;
128.0196; 26.1092; 9.6173;
144.4429; 33.7962; 11.4924;
143.8898; 33.7865; 11.5226;
143.3206; 33.8039; 11.6293;
143.7416; 33.9724; 12.0020;
143.8378; 33.8098; 11.7363;
20.1777; 7.2312; 1.9146;
20.1707; 7.2268; 1.9148;
20.1566; 7.2387; 1.9151;
20.1662; 7.2695; 1.9136;
20.1587; 7.2538; 1.9144;
41.7478; 14.2079; 3.3833;
42.1506; 14.2260; 3.4045;
41.8559; 14.2211; 3.3814;
41.8566; 14.2011; 3.3986;
42.7553; 14.2414; 3.4366;
59.5864; 17.5406; 4.6056;
60.3379; 17.5006; 4.5951;
60.4025; 17.5384; 4.6023;
60.6915; 17.5041; 4.7200;
59.9758; 17.5496; 4.6086;
78.8447; 25.8190; 7.3140;
81.3267; 25.7706; 7.4549;
80.0793; 25.9035; 7.3465;
79.2150; 25.9000; 7.3840;
79.7333; 25.8522; 7.3563;
96.4080; 26.2752; 8.2489;
97.0670; 26.3304; 8.2778;
96.3083; 26.3014; 8.5518;
97.2891; 26.3451; 8.2721;
97.9332; 26.3006; 8.3044;
109.9898; 26.3135; 8.9679;
110.7412; 26.3233; 8.9969;
110.3824; 26.4147; 9.0162;
110.8513; 26.3912; 8.9752;
110.7722; 26.3504; 9.0442;
124.1273; 26.1342; 10.0990;
128.4728; 26.0470; 9.8555;
127.4876; 26.1361; 9.5788;
128.3562; 26.2083; 9.8033;
128.1006; 26.0914; 9.6901;
144.6891; 33.7045; 11.5704;
143.9980; 33.8527; 11.8030;
144.3471; 33.7974; 11.5677;
144.2876; 33.8890; 11.9491;
143.9085; 33.7077; 11.5467;
sample_no_temp
13.8786; 14.6768; 2.5065;
13.8475; 14.6943; 2.5048;
13.8050; 14.6769; 2.5049;
13.8242; 14.6935; 2.4977;
13.8252; 14.7042; 2.5118;
27.9321; 29.0502; 4.9992;
28.4164; 29.0766; 4.9751;
28.5727; 28.9293; 4.9879;
28.6575; 29.0058; 4.9828;
28.4996; 28.8337; 4.9771;
40.2281; 37.1533; 7.2294;
39.8791; 36.9509; 7.2153;
39.9050; 37.3286; 7.2147;
39.9793; 37.3630; 7.2235;
40.5573; 37.3042; 7.2088;
50.4176; 52.1273; 10.7237;
53.9827; 52.0646; 10.7809;
53.8056; 51.9895; 10.7675;
54.2169; 51.6066; 10.7576;
54.6246; 51.6066; 10.7733;
65.2419; 52.6529; 12.8494;
65.9413; 52.8348; 12.8607;
65.8459; 52.8509; 12.8159;
65.1795; 52.7036; 12.7480;
66.5026; 52.7343; 12.8068;
76.2590; 52.6675; 14.4837;
75.8455; 53.0448; 14.2235;
75.4790; 53.1603; 14.3190;
74.6224; 53.3152; 14.6755;
76.0299; 53.1313; 14.8010;
85.9646; 53.0878; 16.0217;
86.5962; 53.1008; 15.6340;
88.6955; 53.1688; 15.6446;
87.3137; 53.1975; 15.8483;
88.5326; 52.9199; 15.7022;
99.9257; 66.4707; 18.2028;
100.5629; 66.5822; 17.9171;
100.9076; 66.4343; 18.2118;
103.0730; 66.3129; 17.7411;
102.2276; 66.4374; 18.2446;
17.7068; 17.0969; 2.5199;
16.6989; 17.1379; 2.5183;
16.6159; 17.0937; 2.5208;
16.6178; 17.1495; 2.5231;
16.6260; 17.0997; 2.5166;
34.3652; 32.9178; 4.9901;
34.7361; 32.8070; 4.9856;
34.5918; 32.6736; 5.0136;
34.5364; 32.7649; 5.0052;
34.2315; 32.6596; 4.9969;
48.8706; 37.8523; 7.1936;
49.9693; 37.9814; 7.2341;
49.9299; 37.8691; 7.2409;
48.4095; 37.5922; 7.2310;
48.9407; 37.9344; 7.2238;
61.8122; 55.0041; 10.7876;
64.7821; 54.7867; 10.7492;
66.6300; 54.5193; 10.7745;
66.9887; 54.4176; 10.7813;
66.1694; 54.9945; 10.8376;
81.7497; 54.8975; 12.8509;
79.5202; 55.2366; 12.9721;
79.8650; 55.0230; 12.8002;
79.5427; 54.7517; 12.9010;
81.2660; 55.0299; 12.7522;
90.0373; 55.7257; 14.4078;
91.0235; 55.9488; 14.3515;
91.2352; 55.4374; 14.4837;
88.8041; 55.9705; 14.4881;
90.7363; 55.4471; 14.3331;
104.8020; 55.5468; 15.6084;
105.2347; 55.4548; 15.9435;
104.1594; 55.3919; 15.5209;
103.7295; 55.7469; 15.7086;
103.4031; 55.4289; 15.7925;
121.1324; 69.0221; 18.2282;
124.1100; 68.9807; 18.3711;
119.5368; 68.9795; 17.8247;
122.5736; 68.8716; 17.6823;
121.4720; 68.7594; 17.6946;
19.1538; 17.0985; 2.5145;
19.3508; 17.1440; 2.5158;
19.3745; 17.1016; 2.5114;
19.4163; 17.1009; 2.5181;
19.3056; 17.0920; 2.5223;
40.1906; 32.7452; 5.0027;
40.2289; 32.6820; 5.0029;
40.4220; 32.8100; 5.0061;
40.5495; 32.5837; 5.0049;
34.0739; 32.6177; 5.0040;
56.4469; 37.8422; 7.2491;
57.3906; 37.8736; 7.2514;
57.5885; 37.9581; 7.2277;
57.9192; 37.6307; 7.2239;
57.6475; 37.5251; 7.2199;
73.0252; 54.9656; 10.7966;
76.9302; 54.6704; 10.8176;
77.6017; 54.9400; 10.8327;
77.7806; 54.5597; 10.7457;
76.3459; 55.0979; 10.8173;
94.4719; 55.2134; 12.9550;
96.8603; 55.1762; 12.8271;
93.5444; 55.1792; 12.8277;
96.4726; 54.9080; 12.8596;
96.2204; 55.3760; 12.8564;
106.7606; 55.9957; 14.2501;
106.5829; 55.6418; 14.3145;
108.6590; 55.6302; 14.5944;
108.3378; 55.5382; 14.4190;
107.7472; 55.5567; 14.6075;
123.3773; 55.5392; 15.6027;
121.9986; 55.7706; 15.8456;
125.0660; 55.2994; 16.0373;
124.0682; 55.4686; 16.1074;
123.4598; 55.7004; 15.9758;
143.0127; 69.0038; 18.4924;
142.2519; 69.1204; 17.7555;
140.5821; 68.8335; 17.8884;
145.2205; 68.5501; 17.7870;
141.0446; 68.7753; 18.0122;
21.3502; 17.1006; 2.5148;
20.1853; 17.1019; 2.5081;
20.1717; 17.0936; 2.5108;
20.2234; 17.1423; 2.5087;
20.3279; 17.0955; 2.5100;
41.8490; 32.4951; 4.9731;
42.4560; 32.6156; 4.9843;
42.2143; 32.6917; 4.9924;
41.5413; 32.8792; 4.9877;
42.3216; 32.6803; 4.9659;
60.6523; 37.9444; 7.2422;
60.3057; 38.1099; 7.2527;
61.1469; 37.5764; 7.1995;
60.5722; 37.8897; 7.2389;
60.0811; 37.4822; 7.2282;
73.6515; 54.4527; 10.7935;
81.9833; 54.8974; 10.7999;
83.4552; 54.4410; 10.7374;
81.0734; 54.6934; 10.7608;
80.6365; 54.9757; 10.7516;
99.2222; 55.2505; 12.7883;
100.3800; 54.9921; 12.8005;
100.9046; 55.2343; 12.8677;
99.5772; 55.3663; 12.9484;
97.9002; 55.1879; 12.9101;
113.8774; 55.5411; 14.4992;
111.5892; 55.2249; 14.3777;
113.4279; 55.8716; 14.3294;
112.1913; 55.6897; 14.5017;
113.8847; 55.7280; 14.4572;
131.8637; 55.6012; 15.9168;
130.4525; 55.7191; 15.7273;
131.5268; 55.5165; 15.5399;
129.7748; 55.4958; 15.5134;
130.0293; 55.6101; 16.0549;
145.5422; 68.5475; 18.0499;
149.2522; 68.9680; 17.9424;
151.4675; 68.8307; 17.7965;
150.4734; 68.4871; 18.0936;
150.6245; 68.2817; 18.2138;
13.8500; 14.6342; 1.5439;
13.8691; 14.6283; 1.5471;
13.8753; 14.6413; 1.5443;
13.8501; 14.6324; 1.5431;
13.8515; 14.6201; 1.5495;
28.5073; 27.9739; 2.8047;
28.8334; 27.9677; 2.7825;
28.4192; 27.9525; 2.7998;
28.5090; 27.9745; 2.7768;
28.5279; 28.0190; 2.8012;
40.2701; 31.0561; 3.8471;
40.5516; 31.1847; 3.8291;
40.8009; 31.1812; 3.8255;
40.3498; 31.1746; 3.8205;
40.4003; 31.1555; 3.8325;
54.0461; 46.7269; 6.2363;
53.8622; 46.9024; 6.2599;
54.1968; 46.7439; 6.2302;
53.7155; 46.7612; 6.2346;
53.9514; 46.7143; 6.4745;
65.8340; 46.7377; 7.0279;
65.3276; 46.7127; 6.9654;
65.8444; 46.9193; 7.0184;
66.4496; 46.8153; 7.0088;
65.9148; 46.9089; 7.0215;
75.5500; 47.1456; 7.5919;
75.5038; 47.1655; 7.6284;
75.4930; 47.2683; 7.5763;
75.5221; 47.1241; 7.5922;
75.5545; 47.1562; 7.5782;
87.0987; 47.1495; 8.1191;
87.6048; 47.1434; 8.1259;
87.9883; 46.9655; 8.2235;
87.7970; 46.5859; 8.1281;
87.8518; 47.0518; 8.0865;
101.4798; 61.0032; 9.8553;
101.5394; 61.1955; 9.8880;
102.1142; 61.1989; 9.8897;
101.7873; 61.1984; 9.9003;
101.5606; 60.8889; 9.9805;
16.6512; 17.0051; 1.5495;
16.6356; 16.9836; 1.5499;
16.6408; 16.9969; 1.5490;
16.6437; 16.9681; 1.5478;
16.6449; 16.9916; 1.5488;
34.6652; 29.9449; 2.8265;
34.8836; 29.7106; 2.8045;
34.3976; 29.9604; 2.8114;
34.7524; 29.9662; 2.8063;
34.5466; 29.8941; 2.8003;
49.1848; 31.4920; 3.8479;
48.6983; 31.5613; 3.8455;
49.2166; 31.6534; 3.8367;
48.5109; 31.6681; 3.8562;
48.7224; 32.0995; 3.8033;
65.5468; 49.5331; 6.2626;
